timestamp_sec,yaw_error_rad,mae_rad,p_term,i_term,d_term,output_omega_rad_s,target_yaw_rad,current_yaw_rad
93.767,-0.007507,0.004503,-0.011261,0.0,0.002172,-0.009088,0.3624,0.37
93.818,-0.006676,0.004528,-0.010014,-3e-06,0.003326,-0.006691,0.3624,0.3691
93.868,-0.00623,0.004546,-0.009345,-6e-06,0.00178,-0.007571,0.3624,0.3687
93.917,-0.005282,0.004555,-0.007924,-9e-06,0.003776,-0.004157,0.3624,0.3677
93.967,-0.00489,0.004558,-0.007335,-1.1e-05,0.001581,-0.005765,0.3624,0.3673
94.017,-0.004945,0.004562,-0.007417,-1.4e-05,-0.00022,-0.007651,0.3624,0.3674
94.067,-0.004941,0.004566,-0.007411,-1.6e-05,1.7e-05,-0.00741,0.3624,0.3674
94.119,-0.004721,0.004568,-0.007082,-1.9e-05,0.000875,-0.006225,0.3624,0.3672
94.168,-0.004342,0.004566,-0.006512,-2.1e-05,0.001524,-0.005009,0.3624,0.3668
94.217,-0.003891,0.004559,-0.005836,-2.3e-05,0.001797,-0.004063,0.3624,0.3663
94.269,-0.003482,0.004548,-0.005223,-2.4e-05,0.001643,-0.003605,0.3624,0.3659
94.322,-0.003286,0.004535,-0.004929,-2.6e-05,0.000785,-0.00417,0.3624,0.3657
94.367,-0.002979,0.004519,-0.004468,-2.8e-05,0.001231,-0.003265,0.3624,0.3654
94.417,-0.003075,0.00455,-0.004612,-2.9e-05,-0.000382,-0.005023,0.3624,0.3655
94.468,-0.002632,0.004576,-0.003948,-3e-05,0.001766,-0.002212,0.3624,0.3651
94.518,-0.002177,0.004598,-0.003265,-3.1e-05,0.00183,-0.001467,0.3624,0.3646
94.568,-0.001596,0.004614,-0.002394,-3.2e-05,0.002291,-0.000135,0.3624,0.364
94.621,-0.001268,0.004627,-0.001903,-3.3e-05,0.001306,-0.000629,0.3624,0.3637
94.668,-0.000588,0.004631,-0.000882,-3.3e-05,0.00277,0.001855,0.3624,0.363
94.718,-0.00039,0.004633,-0.000585,-3.3e-05,0.000789,0.00017,0.3624,0.3628
94.768,0.000172,0.004629,0.000258,-3.3e-05,0.002253,0.002477,0.3624,0.3623
94.817,0.000492,0.004628,0.000738,-3.3e-05,0.001272,0.001977,0.3624,0.362
94.867,0.000581,0.004627,0.000872,-3.3e-05,0.000359,0.001198,0.3624,0.3619
94.918,0.000949,0.004629,0.001423,-3.2e-05,0.001463,0.002853,0.3624,0.3615
94.967,0.001328,0.004639,0.001993,-3.2e-05,0.001521,0.003482,0.3624,0.3611
95.018,0.001723,0.004653,0.002585,-3.1e-05,0.001565,0.004119,0.3624,0.3607
95.068,0.002205,0.004673,0.003308,-3e-05,0.001955,0.005233,0.3624,0.3602
95.119,0.002778,0.004693,0.004168,-2.8e-05,0.00228,0.006419,0.3624,0.3597
95.169,0.003451,0.004716,0.005176,-2.7e-05,0.002704,0.007854,0.3624,0.359
95.217,0.004328,0.004746,0.006491,-2.4e-05,0.003514,0.009981,0.3624,0.3581
95.268,0.004772,0.004777,0.007159,-2.2e-05,0.001767,0.008904,0.3624,0.3577
95.318,0.005533,0.004811,0.008299,-1.9e-05,0.002998,0.011278,0.3624,0.3569
95.369,0.006227,0.004847,0.009341,-1.6e-05,0.002841,0.012166,0.3624,0.3562
95.418,0.007269,0.004888,0.010903,-1.3e-05,0.004152,0.015042,0.3624,0.3552
95.467,0.007983,0.004936,0.011974,-9e-06,0.002863,0.014828,0.3624,0.3545
95.518,0.008658,0.004988,0.012988,-4e-06,0.002704,0.015687,0.3624,0.3538
95.569,0.009191,0.005042,0.013787,0.0,0.002127,0.015914,0.3624,0.3533
95.618,0.009565,0.005098,0.014347,5e-06,0.001489,0.015842,0.3624,0.3529
95.667,0.009795,0.005151,0.014692,1e-05,0.000925,0.015627,0.3624,0.3527
95.717,0.009979,0.005205,0.014969,1.5e-05,0.000733,0.015717,0.3624,0.3525
95.77,0.01006,0.005263,0.015091,2e-05,0.000325,0.015436,0.3624,0.3524
95.818,0.010058,0.005321,0.015087,2.5e-05,-1e-05,0.015103,0.3624,0.3524
95.872,0.009308,0.005369,0.013961,3e-05,-0.003048,0.010944,0.3624,0.3531
95.917,0.008066,0.005404,0.0121,3.4e-05,-0.004931,0.007203,0.3624,0.3544
95.97,0.006555,0.005426,0.009833,3.7e-05,-0.006074,0.003796,0.3624,0.3559
96.018,0.004346,0.005425,0.006519,3.9e-05,-0.008848,-0.00229,0.3624,0.3581
96.067,0.002523,0.005406,0.003785,4.1e-05,-0.007279,-0.003454,0.3624,0.3599
96.119,-0.000539,0.005368,-0.000809,4e-05,-0.012062,-0.01283,0.3624,0.363
96.169,-0.0029,0.005352,-0.004349,3.9e-05,-0.009597,-0.013908,0.3624,0.3653
96.218,-0.004762,0.005346,-0.007144,3.6e-05,-0.007405,-0.014512,0.3624,0.3672
96.268,-0.00602,0.005353,-0.00903,3.3e-05,-0.005022,-0.014019,0.3624,0.3685
96.317,-0.007139,0.005368,-0.010709,3e-05,-0.004523,-0.015202,0.3624,0.3696
96.367,-0.007052,0.005371,-0.010578,2.6e-05,0.000348,-0.010204,0.3624,0.3695
96.419,-0.006953,0.005367,-0.010429,2.3e-05,0.000399,-0.010007,0.3624,0.3694
96.467,-0.007035,0.00536,-0.010553,1.9e-05,-0.000329,-0.010863,0.3624,0.3695
96.52,-0.006655,0.005342,-0.009982,1.6e-05,0.001522,-0.008445,0.3624,0.3691
96.568,-0.007332,0.00533,-0.010997,1.2e-05,-0.002718,-0.013703,0.3624,0.3698
96.618,-0.007133,0.005315,-0.0107,9e-06,0.00079,-0.009901,0.3624,0.3696
96.67,-0.008363,0.005311,-0.012545,5e-06,-0.004888,-0.017428,0.3624,0.3708
96.718,-0.011205,0.005336,-0.016807,-1e-06,-0.011485,-0.028293,0.3624,0.3737
96.766,-0.012674,0.00538,-0.019011,-7e-06,-0.0059,-0.024918,0.3624,0.3751
96.819,-0.014334,0.005447,-0.021501,-1.4e-05,-0.006634,-0.02815,0.3624,0.3768
96.868,-0.014979,0.005528,-0.022469,-2.2e-05,-0.002564,-0.025055,0.3624,0.3774
96.917,-0.014824,0.005622,-0.022236,-2.9e-05,0.000624,-0.021642,0.3624,0.3773
96.966,-0.01462,0.005728,-0.02193,-3.7e-05,0.000817,-0.02115,0.3624,0.3771
97.019,-0.01349,0.005832,-0.020235,-4.3e-05,0.004501,-0.015778,0.3624,0.3759
97.068,-0.011234,0.005929,-0.016851,-4.9e-05,0.008913,-0.007987,0.3624,0.3737
97.117,-0.009036,0.006014,-0.013555,-5.4e-05,0.00893,-0.004678,0.3624,0.3715
97.167,-0.007636,0.006082,-0.011454,-5.7e-05,0.005541,-0.00597,0.3624,0.3701
97.219,-0.005655,0.006115,-0.008482,-6e-05,0.007999,-0.000544,0.3624,0.3681
97.267,-0.005222,0.006133,-0.007833,-6.3e-05,0.001731,-0.006165,0.3624,0.3677
97.317,-0.005226,0.006138,-0.007839,-6.5e-05,-1.5e-05,-0.007919,0.3624,0.3677
97.369,-0.005362,0.00614,-0.008042,-6.8e-05,-0.000544,-0.008655,0.3624,0.3678
97.418,-0.003468,0.006114,-0.005202,-7e-05,0.007422,0.002151,0.3624,0.3659
97.467,-0.003468,0.006081,-0.005202,-7.2e-05,0.0,-0.005273,0.3624,0.3659
97.519,-0.001735,0.006021,-0.002602,-7.2e-05,0.006911,0.004236,0.3624,0.3642
97.567,0.000362,0.005945,0.000543,-7.2e-05,0.008451,0.008922,0.3624,0.3621
97.619,0.002462,0.005896,0.003692,-7.1e-05,0.008375,0.011997,0.3624,0.36
97.668,0.004166,0.005863,0.006249,-6.9e-05,0.006805,0.012984,0.3624,0.3583
97.717,0.007254,0.005866,0.01088,-6.5e-05,0.012409,0.023224,0.3624,0.3552
97.768,0.008188,0.005884,0.012282,-6.1e-05,0.003734,0.015955,0.3624,0.3543
97.819,0.008215,0.005913,0.012322,-5.7e-05,0.000108,0.012373,0.3624,0.3542
97.867,0.007531,0.005943,0.011297,-5.3e-05,-0.002729,0.008515,0.3624,0.3549
97.92,0.006483,0.005967,0.009724,-5e-05,-0.004174,0.0055,0.3624,0.356
97.967,0.005232,0.005982,0.007848,-4.8e-05,-0.005005,0.002796,0.3624,0.3572
98.019,0.003419,0.00598,0.005129,-4.6e-05,-0.007282,-0.002199,0.3624,0.359
98.068,-0.000701,0.005945,-0.001051,-4.6e-05,-0.016483,-0.01758,0.3624,0.3631
98.118,-0.005669,0.005954,-0.008504,-4.9e-05,-0.01912,-0.027672,0.3624,0.3681
98.168,-0.005669,0.00596,-0.008504,-5.2e-05,0.0,-0.008555,0.3624,0.3681
98.218,-0.012866,0.006034,-0.019299,-5.8e-05,-0.02897,-0.048328,0.3624,0.3753
98.267,-0.015812,0.006134,-0.023717,-6.6e-05,-0.011771,-0.035554,0.3624,0.3783
98.316,-0.020921,0.006282,-0.031381,-7.7e-05,-0.020509,-0.051967,0.3624,0.3834
98.368,-0.024399,0.006458,-0.036598,-8.9e-05,-0.013826,-0.050513,0.3624,0.3868
98.418,-0.023615,0.006617,-0.035423,-0.000101,0.003146,-0.032377,0.3624,0.3861
98.469,-0.024519,0.006785,-0.036779,-0.000113,-0.003619,-0.040511,0.3624,0.387
98.518,-0.023026,0.00693,-0.034538,-0.000124,0.005959,-0.028704,0.3624,0.3855
98.568,-0.022439,0.007067,-0.033658,-0.000136,0.002344,-0.03145,0.3624,0.3849
98.618,-0.019796,0.00718,-0.029693,-0.000146,0.010596,-0.019243,0.3624,0.3822
98.668,-0.016052,0.007257,-0.024079,-0.000154,0.014966,-0.009266,0.3624,0.3785
98.719,-0.014424,0.007321,-0.021636,-0.000161,0.00653,-0.015267,0.3624,0.3769
98.769,-0.00795,0.007325,-0.011925,-0.000165,0.025811,0.013721,0.3624,0.3704
98.819,-0.000135,0.00726,-0.000203,-0.000165,0.031258,0.03089,0.3624,0.3626
98.867,0.002041,0.007218,0.003061,-0.000164,0.008728,0.011625,0.3624,0.3604
98.918,0.009421,0.007259,0.014131,-0.000159,0.029085,0.043057,0.3624,0.353
98.967,0.012814,0.007338,0.019221,-0.000153,0.013769,0.032837,0.3624,0.3496
99.018,0.013264,0.007422,0.019897,-0.000146,0.0018,0.021551,0.3624,0.3492
99.068,0.014133,0.007514,0.0212,-0.000139,0.00348,0.02454,0.3624,0.3483
99.117,0.015432,0.007621,0.023148,-0.000131,0.00517,0.028186,0.3624,0.347
99.168,0.015658,0.007734,0.023487,-0.000123,0.000909,0.024273,0.3624,0.3468
99.219,0.013021,0.007825,0.019532,-0.000117,-0.010512,0.008903,0.3624,0.3494
99.27,0.010006,0.00789,0.01501,-0.000112,-0.012052,0.002846,0.3624,0.3524
99.32,0.007549,0.007933,0.011323,-0.000108,-0.009878,0.001337,0.3624,0.3549
99.371,0.005388,0.007957,0.008082,-0.000105,-0.008643,-0.000667,0.3624,0.3571
99.418,0.003738,0.007964,0.005606,-0.000104,-0.006577,-0.001075,0.3624,0.3587
99.467,0.002832,0.007966,0.004248,-0.000102,-0.003632,0.000515,0.3624,0.3596
99.52,0.002603,0.00797,0.003905,-0.000101,-0.000908,0.002896,0.3624,0.3598
99.567,0.002484,0.007979,0.003726,-0.0001,-0.00048,0.003147,0.3624,0.36
99.618,0.003177,0.007998,0.004765,-9.8e-05,0.002765,0.007432,0.3624,0.3593
99.67,0.002985,0.008022,0.004477,-9.7e-05,-0.00077,0.003611,0.3624,0.3595
99.716,0.002495,0.008043,0.003742,-9.5e-05,-0.001968,0.001679,0.3624,0.36
99.767,0.003642,0.008078,0.005462,-9.3e-05,0.004562,0.00993,0.3624,0.3588
99.818,0.006448,0.008137,0.009672,-9e-05,0.011262,0.020844,0.3624,0.356
99.867,0.009764,0.008229,0.014645,-8.5e-05,0.01328,0.02784,0.3624,0.3527
99.916,0.014785,0.008367,0.022177,-7.8e-05,0.020096,0.042195,0.3624,0.3477
99.973,0.019497,0.008549,0.029245,-6.7e-05,0.017037,0.046215,0.3624,0.343
100.018,0.022939,0.008761,0.034409,-5.7e-05,0.015364,0.049716,0.3624,0.3395
100.066,0.024181,0.008981,0.036272,-4.5e-05,0.004985,0.041212,0.3624,0.3383
100.119,0.027844,0.009232,0.041766,-3.1e-05,0.014455,0.05619,0.3624,0.3346
100.168,0.029614,0.009493,0.044421,-1.6e-05,0.007088,0.051493,0.3624,0.3328
100.217,0.028497,0.009735,0.042745,-2e-06,-0.00452,0.038223,0.3624,0.334
100.269,0.024926,0.009936,0.037388,1.1e-05,-0.01427,0.023129,0.3624,0.3375
100.317,0.019166,0.010073,0.028749,2e-05,-0.022979,0.00579,0.3624,0.3433
100.367,0.011681,0.010127,0.017521,2.6e-05,-0.029991,-0.012444,0.3624,0.3508
100.418,0.000851,0.010063,0.001276,2.6e-05,-0.043326,-0.042023,0.3624,0.3616
100.467,-0.001586,0.009999,-0.002379,2.6e-05,-0.00976,-0.012114,0.3624,0.364
100.517,-0.006655,0.009979,-0.009983,2.2e-05,-0.020352,-0.030312,0.3624,0.3691
100.567,-0.009902,0.009986,-0.014853,1.7e-05,-0.012887,-0.027723,0.3624,0.3723
100.619,-0.014543,0.010036,-0.021815,1e-05,-0.018641,-0.040446,0.3624,0.377
100.668,-0.01615,0.0101,-0.024225,2e-06,-0.006424,-0.030647,0.3624,0.3786
100.717,-0.0162,0.010162,-0.0243,-6e-06,-0.0002,-0.024506,0.3624,0.3786
100.766,-0.015465,0.010216,-0.023198,-1.4e-05,0.002953,-0.020259,0.3624,0.3779
100.819,-0.015582,0.010271,-0.023372,-2.2e-05,-0.000462,-0.023856,0.3624,0.378
100.868,-0.013942,0.010317,-0.020913,-2.9e-05,0.00659,-0.014351,0.3624,0.3764
100.917,-0.010511,0.010342,-0.015766,-3.4e-05,0.013741,-0.002059,0.3624,0.373
100.967,-0.007048,0.010347,-0.010572,-3.7e-05,0.013863,0.003254,0.3624,0.3695
101.017,-0.004672,0.01035,-0.007008,-4e-05,0.009425,0.002378,0.3624,0.3671
101.07,-0.000287,0.010328,-0.000431,-4e-05,0.017561,0.01709,0.3624,0.3627
101.117,0.004323,0.010366,0.006484,-3.8e-05,0.018547,0.024994,0.3624,0.3581
101.167,0.006534,0.010402,0.009802,-3.4e-05,0.0088,0.018567,0.3624,0.3559
101.22,0.010242,0.010457,0.015362,-2.9e-05,0.014648,0.029981,0.3624,0.3522
101.268,0.009647,0.010493,0.014471,-2.4e-05,-0.002423,0.012023,0.3624,0.3528
101.318,0.008617,0.010508,0.012926,-2e-05,-0.004097,0.008809,0.3624,0.3538
101.369,0.006021,0.010497,0.009032,-1.7e-05,-0.010363,-0.001348,0.3624,0.3564
101.417,0.002814,0.010456,0.004221,-1.6e-05,-0.012922,-0.008717,0.3624,0.3596
101.466,-0.001675,0.010402,-0.002513,-1.7e-05,-0.01797,-0.0205,0.3624,0.3641
101.519,-0.006002,0.010396,-0.009002,-2e-05,-0.017203,-0.026225,0.3624,0.3684
101.567,-0.007078,0.010393,-0.010618,-2.3e-05,-0.004322,-0.014963,0.3624,0.3695
101.616,-0.01023,0.010424,-0.015344,-2.8e-05,-0.012599,-0.027972,0.3624,0.3727
101.668,-0.012004,0.010461,-0.018006,-3.4e-05,-0.0071,-0.02514,0.3624,0.3745
101.717,-0.012573,0.010474,-0.018859,-4.1e-05,-0.002224,-0.021125,0.3624,0.375
101.767,-0.012573,0.010473,-0.018859,-4.7e-05,0.0,-0.018906,0.3624,0.375
101.819,-0.010757,0.010438,-0.016135,-5.2e-05,0.00727,-0.008917,0.3624,0.3732
101.866,-0.010898,0.010397,-0.016346,-5.8e-05,-0.000565,-0.016969,0.3624,0.3733
101.918,-0.009104,0.01034,-0.013655,-6.2e-05,0.007151,-0.006566,0.3624,0.3716
101.967,-0.006592,0.010259,-0.009887,-6.5e-05,0.010061,0.000108,0.3624,0.369
102.017,-0.003097,0.010155,-0.004645,-6.7e-05,0.014008,0.009296,0.3624,0.3655
102.068,0.002092,0.010064,0.003137,-6.6e-05,0.020672,0.023744,0.3624,0.3604
102.117,0.008818,0.010062,0.013227,-6.2e-05,0.027083,0.040248,0.3624,0.3536
102.166,0.011637,0.010102,0.017455,-5.6e-05,0.011251,0.02865,0.3624,0.3508
102.221,0.011638,0.010162,0.017456,-5e-05,4e-06,0.017411,0.3624,0.3508
102.268,0.009178,0.010201,0.013767,-4.5e-05,-0.01011,0.003611,0.3624,0.3533
102.32,0.008236,0.010231,0.012354,-4.1e-05,-0.00378,0.008532,0.3624,0.3542
102.369,0.005319,0.010231,0.007979,-3.9e-05,-0.011593,-0.003653,0.3624,0.3571
102.417,0.002996,0.010226,0.004493,-3.7e-05,-0.009337,-0.004881,0.3624,0.3595
102.468,0.000405,0.010196,0.000607,-3.7e-05,-0.010355,-0.009784,0.3624,0.362
102.517,-0.004525,0.010223,-0.006788,-3.9e-05,-0.019804,-0.026631,0.3624,0.367
102.567,-0.009872,0.010319,-0.014808,-4.4e-05,-0.021223,-0.036074,0.3624,0.3723
102.617,-0.011817,0.010412,-0.017725,-5e-05,-0.007807,-0.025582,0.3624,0.3743
